"lifestyle risk assesment","years lived post 60"
4.0549969298812,8
4.95298937022846,13
3.85138782435386,15
4.08567907493292,13
2.22545620126535,20
2.76769702309384,11
3.40139000224403,10
4.10535347236979,14
3.14721889402673,17
3.88858194120633,13
1.72385560610143,15
3.24853146007019,12
3.33292948098492,12
2.40686286818491,7
0.834735215694638,9
3.04051283955324,19
1.78104560702494,17
2.39232541432996,15
4.80802733002692,17
3.43833196558376,11
3.70036983362272,18
3.56874919086973,11
3.9709892431866,18
5.79645704378282,13
0.679834402358074,13
1.43834704416214,16
3.90818358988344,12
2.96018254271381,11
3.01281498075616,15
3.4105651705754,10
3.44774695041004,14
2.98422582035205,10
3.36703766938522,9
4.65496277053932,22
4.37398658436839,18
2.18990274748386,18
3.1513913338278,7
5.44073259922449,14
3.2617501683082,15
2.85559558521358,18
2.67385370286987,10
4.11283097090638,15
3.93299223542131,11
3.51446093652751,19
4.28094053438432,13
3.19925291696985,19
4.44057402910611,23
4.68910324582032,19
7.47405940030486,24
3.20323955503836,14
2.55394444958366,15
3.40699139408486,15
3.87414748550206,4
5.25370948275549,9
2.55156034302159,18
3.71161605441418,11
4.34289538680647,15
3.21046538744951,15
3.72024448245812,21
4.22822468409988,12
3.08398997642951,14
4.52514316067581,11
6.00818555194727,12
3.06653515067822,17
2.58360261807169,12
2.86559467884347,17
3.77643744229231,13
3.41729854980343,14
3.48604843345113,14
3.14476513621801,13
3.88212947015572,16
1.83527107010375,12
3.25637021896193,17
4.63602688498825,11
3.40896130468489,11
4.41263987597236,8
3.30420757162867,18
4.13773517716335,12
3.35079314550949,16
3.97095349718041,9
4.34816623524634,8
4.21619259311047,18
2.94008701444745,15
4.22720193939096,22
6.2386346618058,21
4.39044697284906,9
3.54054792766905,10
2.11420877253589,16
2.27464231645027,20
2.82821188860744,15
5.00537855562096,16
2.72209371384521,18
5.1395113349955,9
4.25241299592247,14
5.26850771691401,14
3.23049604456334,19
4.46190807171891,20
4.3895737082382,17
4.94905673534183,16
5.39257030734179,14
3.08183923120954,15
4.10503729068463,18
4.13192996832969,12
4.58664946510273,20
3.27979180394025,20
3.19641252209615,16
4.67539686842824,17
4.22042837802836,12
1.48683582832372,15
5.37752780619007,9
4.19632092777145,16
2.84241378536831,13
3.92557500651117,18
4.35599900624773,19
4.53729221074787,14
4.65565151997322,17
2.59939091072671,16
2.75482085269672,7
6.21591269642366,12
4.06838525953959,17
4.81416524798249,10
4.14481178017411,12
3.56908025080927,9
4.32077329939928,13
3.33942698024036,2
3.02507432350901,15
2.97348985996123,14
2.63425367432689,18
3.24169760360697,7
3.20388483626257,19
2.81322480494805,11
3.80317456376755,15
4.1632019401783,15
4.9555112181104,17
3.62604380731065,14
4.06205811647998,12
3.71908442103992,21
2.92009878505084,18
2.9504945063829,14
5.06652546550874,16
2.05559035835798,13
4.82311880743562,10
5.6165378960171,13
2.32705486591442,10
1.70781290458863,22
6.82970964550621,11
2.57208563873191,14
3.79755817298176,16
2.72211938933955,18
1.2118087854965,8
3.78164151352837,18
3.47206513124326,12
2.44491878525973,12
3.19157034438922,13
3.53198693767654,18
3.18780429009328,17
3.58914187511724,13
2.87613638271952,14
2.96325448569586,19
4.25963460015184,8
1.4593715482082,11
4.85953202416643,19
3.61666553059054,15
3.04952943828078,12
4.01432760441705,21
5.11818710428323,8
0.929599360440393,13
3.49988428035328,11
3.24705585771687,17
0.96480056140544,10
4.8895808574922,12
2.74103452708271,9
4.11901994999637,14
3.30138755382893,12
4.78836259981115,11
2.65744549516759,11
3.66867145190333,14
3.20534200237805,19
4.5257621171499,20
5.54305669403787,18
3.89440460095653,20
4.4492207744561,21
2.92026680544986,14
3.70316097340615,13
5.43717403643571,18
4.46153110218102,17
3.19395006945971,14
4.81872844018282,14
3.5370819575357,15
4.68685018261295,15
5.09137654011635,22
3.645307396545,16
3.87766711925143,13
3.29734385173777,7
5.75382947399583,10
2.65103925163697,19
4.50284549713446,14
1.18171572955764,14
2.83635764761896,23
3.49088020672528,14
4.19344741023029,13
2.2999529623365,22
3.38289622581603,15
2.85954804432846,9
4.75169600800227,22
3.70098777418205,8
2.35282674234173,9
1.41226379148359,14
3.16946223241371,17
3.57845705178908,13
2.81417961690675,18
5.5445232070755,12
5.3538698756587,12
4.91383528111269,12
2.16569751742398,9
4.87062294242939,17
3.41963045927404,14
3.90432085533105,13
5.37143921927616,18
2.11467471369139,15
1.60534698469272,7
4.68015371264685,13
2.01045098283703,14
5.01627569957071,18
2.44987521843619,12
3.92739584381366,9
4.33064657219118,14
2.78388880136935,12
3.74896305191145,17
3.0440367171578,14
5.85127624429517,8
3.14108955220551,14
3.72998724003664,9
4.06000935742598,14
0.927704974877365,13
5.6102442252811,16
4.90814685962853,12
2.21883229228903,16
3.97733069449883,15
4.44501025426121,17
4.35624547987726,17
3.30207872119137,17
2.82667451050202,18
3.53542914043014,12
4.61419291344876,20
3.23436635261834,13
2.26104092889619,19
2.89980402051496,18
5.59397774987998,13
4.1498317308243,14
3.56370765904376,17
3.00646932280102,14
4.57045124512895,7
3.2580150781812,8
3.75783061367325,17
3.56381006820245,14
2.7738214390984,7
3.18335095832567,11
2.61792261285798,7
3.18734429786581,8
3.28451839052078,15
2.3963669470072,10
3.0855937255109,16
4.68949976689415,19
2.86005476904468,10
3.03505718329825,11
4.28170133526678,13
1.9249405034982,12
3.68437160673653,15
3.49214054933448,9
2.17113365526268,24
2.96365309066396,13
4.43562791063008,17
5.18396391840348,11
3.70658223010391,16
4.16463060815085,19
2.0381406144855,16
3.59040003624561,10
3.31448583488748,18
4.49256667990197,12
4.51142389748225,16
3.70822010221815,7
4.6726581713613,13
2.50866719687458,14
3.24192821800875,20
3.2130917160872,18
3.69591168735051,16
3.99642261567419,14
4.09341243886299,19
5.06710434651469,19
3.59992302800282,16
2.91726531436261,19
3.37533631875398,10
2.48568035252052,17
4.01693400227352,22
4.1535733666949,13
3.63295702581746,19
4.10888754826341,14
4.26425021596518,19
2.25026921975336,13
4.72937521952048,20
5.40067650463992,17
3.82523569610578,11
2.85788585182768,23
5.99609326138979,12
5.03436132698693,13
5.34458476787641,12
3.75045146055829,16
2.41098741602868,18
2.92270891463834,12
3.12541647856864,9
5.15357314796264,12
4.35444159469218,23
2.80355821683863,11
4.14777690629588,12
2.30928652850712,16
1.50248070952011,11
3.83790376502366,13
2.24885544065695,7
4.57388140278257,16
4.17123345943775,14
3.61695006547268,17
4.47194322842529,11
4.91969586663111,12
1.93795972747858,12
3.16495534827758,13
4.53543880515495,15
3.5311831256159,13
2.43574965790627,8
4.26183168705365,12
3.12325527450063,11
5.4022249405664,15
3.08016673547253,15
4.62283141323287,17
3.9031395153715,14
2.17019883670825,12
4.21198094952984,16
4.81672303742986,12
4.27412703639811,11
2.74767013685299,20
2.54270661812716,18
4.96849791642924,8
4.25978596859225,16
3.66119544021272,16
1.57348043877059,16
4.72718959835481,18
5.20682837147325,17
2.6822737566988,10
5.25916601887909,14
1.74877182793759,13
3.10365824232435,11
1.5576343606131,14
3.26923035318872,17
2.18110239229202,18
3.39846151127493,17
4.12333088355771,8
4.87276215100008,10
2.52381211872024,20
3.58661765018897,19
4.11236381579622,13
2.52369217849169,16
4.20884052323776,16
3.41178989290801,16
2.98859029625002,18
4.2295656880592,10
3.10091439788471,14
2.70891294881483,14
2.19663193872417,15
3.49759978945786,8
2.71700335213275,11
3.09244382700147,14
2.72965545555852,13
3.81187467930904,18
5.1216143912402,14
2.71173301750629,21
5.38578387844977,8
3.17403199509855,10
4.34300746830379,16
4.22134426486193,12
4.46583234932914,13
4.60329470730004,13
2.83986645581382,13
3.69797541578133,15
4.39407331964523,7
2.8961645054724,17
3.69193206268539,12
4.26807857449149,12
4.72084241876252,11
3.77854490035248,14
2.51562321527792,12
3.55429863684531,13
4.96701398886783,13
4.06145591648435,9
4.07289493677287,11
4.0010252259072,17
3.34872342653101,17
3.4539015965561,13
5.82999781193194,21
3.8582520590779,8
3.79854035009748,17
4.59514485780031,11
2.95482575584782,13
3.41121763807792,18
2.75581326012011,7
3.6005766099154,13
3.52011390924053,19
4.31184715549874,20
4.61323469752575,21
2.97991836743673,18
1.64640070160778,10
4.45436042756375,17
2.76435122356045,20
3.92527925948938,18
3.24935462208808,18
2.9182642602649,5
2.29248149765815,17
3.77372907138518,16
4.9812605632295,18
1.61388078471518,10
3.46233339428935,15
2.46954807481714,16
4.47198934039008,14
4.72640301417045,17
4.47415526771101,12
4.52458262137667,11
4.22529349436591,16
3.22266583111233,16
5.38936667982224,13
3.50549341652054,8
4.30604524428249,15
5.67218360543868,10
5.53347414789686,10
2.93724893213448,13
2.33252933724472,23
3.37131140011939,14
4.62815207335958,10
4.51235511899282,13
3.13461724912366,20
2.27966329467708,13
1.0147526821228,7
4.28042139449013,15
3.43573857029499,17
3.0592274359721,15
4.12974338981511,21
3.72278276864938,20
4.14830052328588,6
2.85602922478715,24
3.0264933492542,14
3.34539798715007,18
3.32032923970524,14
3.4295240897474,18
2.09641673929825,10
3.6433276796914,19
4.30281792262198,15
3.15751514033366,14
3.16884970373282,15
2.8173313844524,18
3.62246807059451,15
3.40697135154682,12
2.45646874687835,15
3.07427927380561,11
3.46153302285477,13
2.59267661045292,13
4.73288405155097,11
4.0702959071081,18
4.4723447134309,15
5.78221166444737,18
1.686355567824,13
1.79626440151539,9
3.92740079300477,11
2.15674490172943,17
4.51711754505389,13
4.84091641646596,14
3.61391755848524,12
2.47623167521859,9
4.87179884369712,14
3.14865351139735,18
2.95500730776821,9
4.54664256582712,13
3.13503466288825,13
5.54930185902835,16
4.72747649919485,17
3.36752051566864,16
5.64621095922701,6
5.63078903686247,19
2.70791514095192,17
4.36356229736671,22
4.84220839740963,16
5.82649719409486,13
3.94648351813476,19
3.72016146328255,12
2.51830153699386,17
4.22948879755312,14
5.10215714989994,14
2.88260385038343,14
4.28932856728232,13
3.31859532885662,11
3.90377212010381,13
2.90623276908463,4
3.99502434439415,17
2.66870346410771,5
3.38997353554744,12
2.5256223340375,15
0.924507613974914,12
2.77125021420615,17
4.31990381517511,7
3.08752356044075,19
4.14234859972017,19
4.07560091063251,11
3.96189834924679,14
2.964813702417,7
3.45756971847185,17
1.71349691382568,11
3.72993817595883,14
3.9013848016392,19
4.63213628873595,13
5.60291983727635,14
5.32973170403036,14
2.9553808741388,18
4.17714287146149,17
2.62592436860803,14
3.14359549210723,13
5.22278671771499,10
4.12843226047752,10
6.13962047160846,10
2.78331253333243,16
4.39881818838797,23
4.75063463127715,16
2.7864789995432,13
3.88844836286915,20
3.40809452271568,20
4.05468281187528,13
3.48904799237976,10
5.48656913583037,13
4.09616554614053,13
4.51862671065452,14
5.08192883749512,21
3.13573810573245,11
2.75429803607039,14
3.15870352048049,17
3.05796902959562,13
3.27203619200227,10
3.47905526699529,16
2.76868127956353,15
3.62980916030687,5
2.76097437653876,10
5.36230915506931,11
5.34623800675416,4
1.90853525803017,18
3.12820384860401,21
4.52208533819866,16
4.92083425423883,8
1.68331110282336,10
3.39844242999636,14
2.85731926548942,19
3.48275773030387,18
1.58828191375021,18
2.47998831606505,12
2.64960585155887,19
4.61615546304142,17
3.61471386598067,14
2.19190828732718,8
4.93425722237043,19
2.86296897938406,11
4.24591013705333,20
3.9436179403689,11
3.75057535297927,16
5.52026475152415,7
4.6077709595319,11
2.8757795776575,10
4.70457373521096,12
2.14902021043763,19
4.15873370356953,15
3.60689114963405,19
2.62181973935084,17
3.48481711284984,15
2.36471016958443,24
5.08793001300119,15
5.09360291296283,17
3.46589718623362,18
5.13144369183811,12
4.54944331850338,17
3.53937942523224,17
3.86667041931389,17
3.05841753166735,12
5.41378273118245,12
3.56737663829342,18
4.6030592240156,11
2.83582033586104,13
5.1856349159348,10
2.25426983446998,10
3.49726637436168,13
3.00470230589457,17
4.80057089017269,17
5.19327858344162,15
3.94608876791373,12
3.94535054582227,14
5.00103368018957,9
3.24333033408624,11
4.95427351511654,15
4.27536690951578,13
5.39518618056239,16
3.37947650243324,14
4.0031313098075,13
4.09583798370569,16
2.65479181857709,18
4.06435127685005,8
3.06590948360504,23
1.47374592393485,19
4.90819257364032,18
4.11120923564249,14
5.29660540203473,16
4.24945301578399,9
2.88909770272267,15
4.59186942089635,17
2.62397534275313,12
4.69743770430263,16
3.74842409955941,18
4.3637092792722,15
2.98891620662112,11
4.19475269912345,10
2.94374986363886,16
2.77173966713954,20
4.32420801190267,13
4.14232622074317,13
3.81485807206533,11
2.94904636164203,19
3.30898628347749,15
3.12902394832123,18
3.65386693739633,15
4.26006949937089,17
3.99477484418596,11
2.07977921018758,7
3.44723741666437,21
4.60745964281412,10
5.16768967776372,11
2.8933910263153,16
4.22105013883624,11
5.16178238795103,8
2.73968164433377,17
4.0197767909493,17
5.08991933037762,17
3.49451891118055,17
2.23177812236335,16
3.34013895219814,10
5.33471080689065,18
3.32494272215401,17
3.8497573053545,19
3.57405498661122,17
4.51606202837751,12
5.53533108973101,14
2.35809535769124,12
1.88274239547885,17
2.81872921614673,11
5.01657467524673,16
2.62229424011286,20
3.39851453722999,15
3.93865471105733,8
3.18713904919575,12
4.12045042200139,19
2.63203879343085,14
4.55716295776843,11
2.43275371251951,17
4.23745663703511,11
3.35498428235533,8
2.22978653557143,8
3.26764918373135,10
3.01621112326125,13
4.18370504633952,10
2.71398358075828,17
2.7866391313467,9
3.88684530558205,6
3.42698729060954,11
4.55991074569459,19
2.24037492373757,9
5.07069425213907,12
3.6622670201717,17
3.50773471235423,18
3.24711321124028,16
3.24742698083096,6
1.80780689013984,16
4.61429619202343,13
2.97873044896238,21
5.3458606245741,11
4.87206093753818,16
4.18357058564126,13
3.15413288171634,15
2.76825944506625,20
3.46469473789496,10
4.7919098220291,15
2.06232725018363,12
4.14128070604664,13
2.73497563098783,15
3.76511646537083,12
2.75343831704893,18
3.92847964539197,19
3.12714075093208,17
2.76828483770608,14
4.10408320449295,18
2.36421691640771,17
2.31461818482242,12
2.88383139945752,19
4.39147870350099,21
3.66687416811941,22
3.11665513458076,21
4.63109777542405,13
4.97831865662189,17
3.78721593129189,14
2.22986177486768,16
1.50632384356953,17
3.68238993582022,24
2.39489715480947,11
3.94089823715274,9
4.25757941688658,13
2.75466524896529,9
4.17063052809488,18
5.01386371409005,13
3.83897074931624,13
4.35917351284549,14
1.76550662261436,14
2.80401492059395,9
5.50106490671255,9
4.12305004330331,17
4.83052351826084,12
4.41363212438852,17
5.37860553991273,19
2.85883285955012,11
4.3192106640318,12
4.26524921662291,18
3.74194403663571,12
4.2246547257047,11
2.21934043274967,19
3.22697731493727,21
4.05196054649626,10
3.58009279616271,15
2.83442921083317,7
3.85577549785844,16
3.28987253090497,17
3.88267222415807,7
4.61047854051708,15
4.56881745274136,13
2.0922344226253,19
4.17390178860374,15
3.67324666180124,10
3.96306805389406,13
1.66216700345562,16
4.32785986733513,13
2.92550808151331,8
2.07220742695498,15
3.10231693581722,15
3.60238205424362,16
2.99112932916362,7
3.72178363528233,13
3.39947174387498,9
4.89576637312188,16
3.72882884466956,17
4.12608196171077,14
2.98636674246009,8
4.75897705373695,18
3.07173386748008,18
3.04793519289295,12
3.59456544639389,11
3.68386008722829,13
2.43346219923187,19
4.25258153972268,12
2.84623609862069,8
3.0757110649738,19
4.65718295959182,12
4.22765684433327,12
3.76101690910315,13
4.80487466048127,22
3.14535244583772,12
4.53632869260251,18
3.69402771098359,13
3.28140612745381,7
3.00721896445187,15
4.52579845716349,19
4.12071541271656,13
3.56070765904219,18
3.33747125025563,12
4.18041437779037,18
3.7721200495639,14
3.93610970580339,13
4.11452286139632,18
4.0187320257666,15
2.91708937871947,16
3.81407436159173,13
3.04375857036547,18
4.24857458181714,15
4.89809500660914,13
3.64004766716035,10
2.63019085705507,11
1.28996456435636,15
5.65174087677767,10
4.00790323777839,8
3.81612534165959,11
3.19640719451757,17
4.31779139371669,19
3.63917987743673,14
4.38482308244549,24
6.00294270813709,4
4.07482569410612,13
4.40283642074371,12
2.60035887387665,8
4.51677644912148,15
4.43007128658518,16
3.15837098839033,20
0.476335850661973,13
4.599110388362,12
1.37852195642812,19
3.90675886976512,10
4.40342255003507,8
3.70286647334305,12
2.68552133337309,16
1.43231093978003,16
4.27940462078235,18
2.8489814834232,16
4.29149807402291,18
3.16702436047042,17
4.64833304990356,13
4.38614145231242,17
4.48509909301559,2
3.31980109994717,13
3.66269448287348,14
2.95162338526202,13
2.52262735242829,17
3.3412783508732,15
3.13344197969578,14
3.28174325035584,9
2.67250903239504,19
3.49396738144896,6
1.89675989469057,14
3.99799238884995,15
3.60192508094661,16
3.21755015274198,16
2.7972589414698,16
4.67119734793547,14
3.28459544831203,7
5.3152122643396,17
2.60100238383492,12
4.18200851221879,17
2.86396583779818,12
4.63650970055772,13
3.88324400310035,12
5.02861722542297,11
4.11056446981055,10
4.68449194584338,16
2.61376818182121,9
4.45096471398321,8
3.08983989496577,9
2.90070973575927,14
3.69151117964991,21
4.94420594157753,19
1.46162747666755,10
2.89194219118441,13
3.28199024198669,16
2.63068054092861,11
3.61611762300542,11
4.8788973872301,22
4.04279726609435,8
3.21895997872735,17
3.91434933229986,11
3.81854050746388,14
1.93627168337388,17
4.69940746350759,15
4.94433554761618,16
3.49654533583453,12
3.44290150733363,13
4.05325850088881,15
3.86613901947473,4
3.48985937286147,25
4.25064786442961,17
1.25765028032937,10
3.069500638146,18
3.31013083843909,18
2.32071487474461,14
4.13475853266951,14
3.20128153761354,12
3.84948009213354,16
4.5644545531336,14
3.9541440601292,17
1.43294523387092,13
3.79459757616392,12
2.79771088733872,12
4.19044987366346,9
2.84448614381662,16
4.00630791156856,13
3.97398637449066,10
3.6191832471232,15
3.65363919476994,11
3.0929702625569,15
2.40458427380938,7
3.04928116269643,13
6.5459896673724,18
2.42878592352132,11
4.82390858056068,15
3.82817627383887,9
4.96382471589426,14
4.2616513091252,13
3.13166671127,18
3.40086401350359,15
3.67800402623669,14
3.69151558051353,19
5.03669034515377,16
4.11207731262238,12
3.4009521714886,15
3.34816032849687,4
3.73251086051355,17
3.30976853213126,16
4.10404186054401,11
3.31926349398286,23
4.13612666212252,15
5.13870953133866,15
4.96344743411036,20
2.99234969248415,18
4.04036010787516,15
3.21539386111706,12
2.8597237236646,14
2.23562113920815,15
3.28992412906445,14
3.80093939584629,13
2.21470144584162,12
5.07085999445876,14
3.93639744734054,17
2.51774047610694,9
2.91010785969705,14
2.73814459035466,18
4.36317260664188,17
2.98296949445116,15
3.9271007498045,14
4.71093566386542,18
4.45896428737719,23
3.41308739894972,13
3.32575526164828,9
3.19007310851486,19
2.57838362149172,18
2.88344666605567,17
2.79570641196205,16
3.16732156434138,11
3.06057735116612,12
1.5633551371573,9
3.18210975617483,6
2.35312685761669,17
2.52164460631409,14
4.92868302582307,16
2.47166919311281,13
3.4638427631229,13
3.72550739438108,16
2.74715054296097,18
2.89237075846949,9
4.14156576261507,13
4.54202406457365,20
3.76462846796454,12
3.73659008592257,18
1.66653840456377,19
5.14932991936632,17
4.52527888030026,23
6.1507465197716,17
2.89272330821329,11
3.09937714636138,12
3.89402996439851,13
2.10915359150312,14
3.60702268766521,24
3.48837592322617,11
2.27102219211773,12
3.18265561736576,19
3.90788938261153,16
3.2598001076359,11
5.21429746679591,6
2.30062690612821,16
4.42561396940874,14
5.12419284652276,17
4.32355397452589,17
4.34132963777784,17
4.69441769266303,11
4.64929167971122,16
4.8051482745019,17
4.43165063392743,3
4.88260470479407,10
2.58251217388561,20
4.58850725694055,12
4.24259876284179,10
4.89961490475023,18
3.43552346177125,11
2.28025314596953,15
3.48497446537303,9
2.85358979865879,16
2.61506386018082,22
2.18217472417539,18
2.17137585349076,10
3.95180895710742,16
3.61321300565309,16
2.15966279142997,17
2.15781368761175,11
3.23979889003034,10
3.37471215149838,17
3.0784647752188,15
3.33120628605319,14
6.3584456869955,14
3.83857119930999,15
1.72298069869183,12
3.70141533120129,11
3.29333377627029,15
2.68746762035414,12
3.85673242013475,11
4.52179648828885,12
2.75108446671893,10
3.74711572102939,11
1.96061232045288,11
2.11848295526602,14
3.99884226990895,17
3.5105730130507,14
2.68831006117671,20
4.78522221824843,18
2.94525325873537,11
2.88313394504912,20
2.7267874591136,18
3.78254296529356,13
3.3545184822908,12
3.13686850838845,18
4.78017887866794,17
4.79394223171961,23
3.34234179529205,8
3.7334591289848,11
3.4788722364589,11
1.63229612099417,16
4.05533536746418,10
5.11517132138883,16
3.25050708149973,17
1.90970553329589,13
3.97489099576641,16
3.56469899986374,20
5.48581679754729,13
4.26826024356608,5
5.39238060354432,12
4.29384151063862,12
4.32623860280502,13
4.13452683376909,16
3.84625990323991,22
3.4940960001422,13
2.76552970430246,11
3.16759738559526,12
1.6561867483967,15
3.25057116836134,18
3.43131751633921,15
2.82133099869976,16
2.14143292926315,11
4.77078233530828,17
3.66179591873915,20
3.36087926604331,6
4.2116708522254,18
2.28381852895256,17
3.40011735831255,9
4.17416018068367,12
2.39364612710505,13
2.41950134480023,15
4.4113919807888,15
4.46303286998375,15
5.11024467030166,13
4.03702718720462,18
3.14236151148802,14
3.5473189687095,11
2.99796009053387,22
3.95474364684433,19
4.45286547595956,10
2.23477719706316,14
3.71555519549796,13
3.14900329932602,14
4.08215536137244,13
4.01978315904634,14
4.28317257985884,14
3.73024684540395,20
2.49670305221758,14
2.82936280924924,15
3.29754876364721,20
3.22721009778091,20
1.79932282295676,12
3.5600520325499,12
3.53376741509984,15
2.55566853079412,9
2.61883086492503,22
2.76906761395907,15
3.47212199466966,10
2.56719545345316,19
2.43211786116601,12
3.90546823629519,20
4.79514411540032,16
2.94279717559427,19
3.41634405269363,10
3.34431806967347,13
1.82042665551173,13
5.31229273160787,12
2.03141623774972,11
4.60974432629578,15
2.79573223544489,9
5.79753653648683,13
2.89813919212711,10
3.69572344789304,17
3.82387045822418,12
4.03575382604897,16
3.78947574615519,12
4.48780117792564,11
4.81152534143389,15
2.46558093555879,19
3.73963750828754,17
5.07447960982518,25
4.63753974421089,10
2.7458021004909,17
3.37193297398321,14
3.11201110732024,19
4.58790527150826,11
4.21669295933516,21
2.45892230117017,21
4.4860068987149,8
4.84793044269646,14
5.0770571697971,16
3.45954787431321,12
4.6838685372417,23
2.69742790723176,17
3.81747649044514,19
4.59794790062663,15
3.9760867311418,15
3.23879594373426,9
3.02740839555749,16
4.88678711345866,9
3.11601363872807,11
2.97337201015396,9
4.23471821236206,18
4.6895636825428,13
2.43306940351312,14
4.86365333756414,12
3.04788757948144,19
5.01710109202653,20
2.62561275850197,16
2.96228719652454,11
3.87254903124947,15
4.78151440845739,12
5.39979265589068,13
0.819561504838474,13
4.488661329952,10
1.88423629380663,20
3.8329031590922,12
6.47858476002932,8
4.96248062726221,18
3.08235719769231,17
4.61482975678559,13
4.22712805117558,16
2.3633204545958,16
5.62440154380091,24
2.90192193444165,15
3.54307947592985,16
2.42496555171018,14
3.99754848786857,11
3.32864441831141,10
4.12751561806763,11
3.18152414752494,19
4.22218028245194,10
4.06036618663207,15
3.37321987511574,10
2.9706267160455,15
3.00790516436515,19
2.90770258257643,12
5.3614750936514,9
1.21438839840448,17
2.66501396816103,15
2.97621798174199,14
2.7509171973411,17
5.23095361078472,10
1.98688231963355,9
3.26945856123958,17
3.88143102862722,15
2.24335275527472,19
5.03560048752556,13
4.03556195366233,16
2.68725645906993,8
4.51427200627941,20
3.63713978419709,17
4.31578969070203,10
3.91567368841139,17
3.25799751751185,19
5.80325404656429,9
3.3236040891589,18
3.85711374177783,17
3.2295142021772,14
1.88655553145923,12
4.69739420815069,19
4.52195300890713,15
3.39342428713408,13
3.78964932604354,15
3.37760074284584,16
5.18412093848224,20
4.03614063412872,17
3.80276143821988,13
3.17547121244687,11
4.01486593736811,13
4.23943221573451,14
3.03408795272803,15
4.58493602816718,13
1.71353082165012,18
2.66827234427262,13
4.45896541039646,19
4.38030747184005,9
3.31257841513827,21
3.08855400624722,17
4.05903114134349,21
4.1304487793423,13
3.8061130187162,21
3.36978752993597,18
1.44525957987274,12
4.24126209239269,11
4.08335569672335,12
3.51637025194072,23
4.44206864997744,15
3.64992691286841,14
4.06132756736229,15
3.33785372236028,20
4.27410159185905,15
0.934988252127174,18
2.98342652594365,9
4.97682303491028,17
3.65578863012961,15
4.4267548829615,19
4.30871455023815,1
3.84373504797215,13
3.84970632974099,17
2.21916223448944,11
3.95211196912075,18
2.35902110204437,21
2.45642655934511,12
5.13490272482878,12
3.79172677912073,12
3.81868578176564,18
2.9258916073197,20
5.04804342312806,14
1.96100898803013,14
3.56691075004665,12
2.92877004582131,20
2.96331160287612,19
3.40329222060318,21
3.47087790229702,14
3.18933171764863,13
3.26561361682764,16
4.51012803556802,17
2.9220867174757,17
2.21872176358944,14
4.46190787244865,16
4.39085549502254,16
3.40921102784851,13
5.31424961748766,18
4.83800938696229,16
5.27470359946914,6
3.75550875836233,12
3.50339206656616,12
3.77790487138641,13
2.96985943945617,19
4.01592777581222,11
4.35254817596717,16
5.36533233662517,14
3.74311538394419,14
4.02569774237086,11
4.24407475200859,12
3.06053948686201,16
2.40387756088716,16
4.04346279255005,16
3.1507471469348,18
3.20662616875309,12
3.65157620814774,19
1.86087130352198,17
4.14625458829513,13
4.32174977487185,5
3.98155698174768,12
3.92578057782354,13
3.01597141535482,18
2.79558549242684,15
3.6428314294264,15
3.39972564417727,19
3.84353042611066,15
4.2682051753567,19
2.19561374831779,11
5.31278959346315,7
3.40349586844501,14
3.9446935256108,20
5.65299427036109,11
2.92066375009633,22
5.10413857690683,12
4.84898077719133,17
5.54783974358934,16
2.14131039481975,14
2.69222457512632,16
3.00386469988548,9
3.34276074849911,18
2.56831008608491,6
3.86672504635439,17
1.48587513474966,12
1.87160198526714,17
2.86776158464131,9
3.16024409251217,16
3.09110082888856,14
2.22796411365156,11
2.93657829789453,15
4.28033381087034,16
4.43324285196929,8
4.7747076466058,25
4.81177319984512,10
5.86164743680134,13
2.46792608110525,9
4.68823489660173,15
3.37255945434774,16
4.55151778050914,21
3.22907551166974,15
3.20500180681772,14
2.65350239666938,13
4.95638891566781,18
6.42235785447266,18
4.04141841231486,14
2.8676176165875,13
3.97687684581536,9
4.61218214369926,23
2.58038470879689,13
2.24659185710881,22
3.02559454335489,21
3.82602472108966,14
3.56010476522359,10
4.01805930450813,13
5.76250089680368,16
3.45003291700027,9
2.81700847761556,19
4.70626569868361,19
4.13996995826226,17
2.33886525531266,8
3.06875102863957,12
2.82218063598952,15
2.46087691152792,16
4.43644937377396,6
3.86754537666854,14
3.90168728313366,14
4.26747408687612,17
4.4253362216799,10
2.32417158827413,18
3.52156564695442,17
2.97921822144762,9
4.17255698830284,14
4.92445749103887,13
1.59042061779349,12
3.7109847075025,11
4.20892242590396,14
4.16272592585688,16
2.36069668765564,15
3.24904479988438,10
3.67541246031227,10
2.36322752466373,19
4.55387871767788,13
3.93935326456299,16
3.03376218837799,17
3.40385822366427,11
3.39378156407434,16
3.58170641562881,9
4.18889912490771,13
3.73769827542725,15
1.99667140383821,21
3.11421579762231,14
6.15224072195074,18
2.90236844163611,17
4.87166940807757,12
4.25643635478627,12
3.40513151167548,15
4.51457841523331,19
5.00739560104984,13
2.65729347421276,16
3.93665592825222,9
2.19560182956872,11
2.77032571639279,8
2.76979658648191,13
4.52116239287786,15
3.05302292415356,14
4.98810101824201,13
4.25326884946718,16
4.65825545015481,9
3.6345440444462,13
3.69000363576077,8
3.36681527695157,8
1.23558789359597,14
2.23422478478115,16
4.38002773359145,14
5.99010614686972,12
4.10553269920154,13
2.70395870924331,14
3.71669903430638,21
4.30640359148317,16
3.79405337972873,13
4.88657038888973,3
2.43200061324027,12
3.47150329983319,4
4.74491632101961,18
4.01563897087846,11
2.1626272576199,11
4.9937448354123,5
3.39042868264404,15
