,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,resp
342,6.244613819,7.451097591,4.686491814,5.583942444,6.731905305,5.674525178,5.61434917,5.995207235,5.062661969,5.084254187,6.622690287,7.149103108,6.098060883,6.517515511,7.677841051,3.853194684,6.090536634,6.694811966,4.746308838,8.007187175
343,5.608062661,6.691353037,4.581064468,4.585767569,6.08564652,5.707352889,5.779139668,4.652193182,4.366120858,5.679369677,6.926143477,5.790001972,7.459205974,5.195047145,6.876013462,5.014583879,4.45828637,5.358056926,6.843169279,6.147563622
344,5.15444229,5.409403314,6.451854233,6.539382491,5.822946782,5.332885117,4.74130475,5.067578175,5.129315962,6.338582848,4.240235831,4.646306796,6.561318569,6.812158539,5.889570197,5.584180048,5.211311694,5.787280962,6.501066274,3.619999104
345,5.592241906,6.281314509,7.107781951,5.364844769,6.636521139,4.437299997,5.886373622,7.024062582,6.968356227,7.023089645,6.371073942,6.865529026,6.64245321,6.237811659,6.071366508,6.179288998,5.487855383,6.2023749,6.022493937,2.662457334
346,6.043587749,7.526539692,7.174630127,5.534729402,5.843064319,4.307123285,4.293007059,5.658750648,6.583788531,5.759274211,6.263502291,6.798211182,5.705738508,5.95079124,5.693109838,5.552128329,5.037229599,4.923903597,4.936414575,6.657488939
347,7.059833203,5.297652588,5.081596749,4.830533316,7.27079825,5.99059684,6.584614471,3.14119432,3.700634196,7.578726977,6.364448112,6.218994674,6.867744435,5.875611057,6.552885436,7.160299658,6.522413249,6.004092614,6.959214955,5.990114012
348,6.315799673,8.355634691,5.224325906,5.968179743,5.638633097,6.415071499,5.126088671,6.821333824,6.30922252,5.340416183,6.334921484,6.228878776,4.708435352,5.868378358,5.626974822,6.799131962,5.10936381,6.653882418,6.761961462,2.292164699
349,5.662415571,5.614723669,5.217794264,6.392083192,4.68691963,6.548224534,4.27713635,5.543271991,6.476174614,5.937717047,4.287328162,6.6486917,7.865245578,6.689147349,6.426146794,5.464187071,8.396866342,6.286612784,2.428245199,0.337830658
350,4.769825176,8.455704631,5.533063095,4.974192856,6.535390969,4.932959101,5.634530777,6.083449546,6.165867212,6.756999536,6.031432017,4.760635134,7.018582354,6.345742332,4.602767453,6.26432882,5.795636449,5.818009539,6.414215969,4.879694635
351,6.512546132,6.43185375,5.043631264,4.983319204,6.207158275,7.846269391,7.107757926,6.730862943,6.744611621,6.720448993,4.585930931,5.956958383,6.62259357,5.857517604,6.645394174,5.670623192,6.385714957,7.271904464,8.156585564,6.048391067
352,6.913473712,8.238005539,5.854312943,5.095646172,5.356293711,7.647481592,5.774999919,7.468760966,5.274550675,6.423074522,6.377849185,6.255914364,5.847026086,6.011025311,7.085109926,6.177032843,7.478088624,5.894057758,7.164597294,4.4331984
353,5.78144637,5.966476819,4.468261173,5.558079133,5.229342443,6.604267084,6.514629989,5.801349019,6.467308313,5.638088682,8.722598993,7.708834883,6.808828765,5.809897092,6.31205549,3.949916571,6.668852298,6.157793528,3.83227419,5.519142379
354,6.558809015,7.075385039,7.428787489,6.828871617,6.070640966,5.822656496,5.800144792,5.28825281,6.076802268,6.38370798,5.487265119,5.617996488,7.009924286,5.617089479,5.878835188,6.056381688,5.926500924,6.53649418,6.730921006,8.607318536
355,6.319112113,3.826257726,5.575761456,5.792597254,5.906282431,6.836400077,7.092410426,5.831545973,5.463194532,6.777534459,6.781718208,4.794480486,4.48483316,6.72321214,4.845393629,5.153158876,5.260581928,7.088069645,6.168326721,4.483098615
356,4.570171593,4.333237281,6.689627895,5.518959899,6.674773936,7.390029042,5.728770149,7.656183443,5.404965285,4.93520604,6.422537892,6.508863685,5.561071976,6.117389968,4.976259527,8.254754615,5.14219701,4.308379221,6.818376523,5.223093463
357,7.772703052,4.875880577,4.735325233,4.099905419,4.965144729,6.94525118,8.408428211,7.107296803,6.140520492,5.363759538,5.175761861,7.199344149,6.287477014,5.965895372,6.684010621,5.417396423,6.820018487,6.3253963,6.048250187,5.186978738
358,8.439023075,5.487231377,4.878319843,5.167674791,5.959052023,4.320894172,5.948730311,5.951145625,5.771074577,4.821428815,6.152450541,6.009762098,4.656446241,6.714938749,4.737816273,8.122090617,5.855189414,6.440553631,5.303213324,3.440194096
359,7.267238379,6.649627012,4.731738557,5.693237714,5.672931753,4.841497945,6.019939684,7.698352966,6.54602091,8.195052839,5.874801284,6.225847444,6.029298472,5.994739423,6.098792571,5.873080525,6.639611336,6.691278325,6.67184373,5.288299519
360,6.395060964,7.820660599,6.939552112,5.157258477,6.798178533,6.792436021,5.944351688,5.938244279,6.032936942,4.90769174,6.903264068,7.17718144,6.728660974,6.200575085,5.844932805,4.811571529,7.395721278,6.164142544,5.282021956,7.459916353
361,5.362182759,6.808517625,6.152171814,7.850228219,5.624454227,5.78322663,6.055293322,4.232423965,7.257403853,6.192459315,6.510741936,7.276028458,5.982009491,4.208051644,6.31125311,6.655242943,5.057750106,4.949739378,6.764394988,6.769790727
362,4.52962645,4.194071729,4.753995621,7.192963703,5.34076233,4.916258016,6.280853338,6.074184958,6.771468368,7.821810202,7.582690177,6.622051388,7.686931648,5.930948089,6.216595209,7.321252526,6.088766634,5.133128967,7.598928244,1.763800987
363,7.517299501,4.727236884,6.714988341,4.878180635,4.229690217,6.810092579,8.474179334,4.587129398,6.167414952,6.783358174,5.628205537,6.554044387,5.584728998,6.688319894,7.091855727,5.882978068,5.557769004,6.322703668,7.19747094,4.742444063
364,6.076901275,8.957399441,4.063480128,4.587652807,4.796225496,6.053922392,4.506505936,5.648438408,5.764794967,5.848069551,5.733502981,6.562301473,6.466334849,4.343127516,6.999563833,6.480098203,5.188393448,6.834354618,6.908451978,5.244744794
365,4.597575127,6.60673791,4.620896818,5.694711745,4.96431093,5.502124796,7.58065566,5.496823932,7.183883491,6.629524219,7.397114684,5.599514391,5.22626103,6.342535362,5.49373155,6.353445993,5.860624983,6.018933102,8.019994637,3.494149737
366,6.259923619,5.161037281,8.184344746,7.102837682,4.492063479,6.448746115,6.521874422,6.53340621,5.768322417,5.562624165,5.223679493,5.710217317,4.833284661,6.340441201,5.1738208,6.295918006,5.990931561,6.560434574,5.730846654,5.12251011
367,6.332770063,7.090110104,5.647122852,6.810443081,6.416653324,5.520810492,6.176697984,6.115520061,5.530821882,5.887475993,5.831604655,5.908840609,7.636088624,5.885869236,6.443429937,6.865986437,4.816722945,6.960375428,4.517117993,5.605333754
368,4.863499092,6.27453698,6.501935323,5.870635581,4.901063133,5.117843385,7.005300085,6.674600759,6.479045369,4.200850953,6.478875032,5.236228793,6.464795426,6.064116729,6.057141946,5.033861468,5.049383089,5.873753571,5.262597413,6.100468835
369,6.065171315,5.706519691,4.024981175,7.68303152,5.900254981,6.176051174,6.352518364,5.173870298,5.095747395,6.932248228,7.087436615,5.709720125,5.651758803,5.906786942,5.125076671,5.896838159,6.322039964,5.012399446,5.489765826,5.62017663
370,6.523206276,6.310235441,7.479469797,5.327110807,7.746668806,5.728729578,5.598111804,5.997690811,6.757126794,7.053689733,5.839939085,6.999041146,6.524806234,7.497362712,5.452165216,4.875985954,6.52467322,6.031949968,5.053704315,3.67528809
371,5.335175491,7.663620938,5.770184367,5.046124748,4.950455446,7.924193134,5.627839665,6.943368012,6.805331642,4.362826763,4.831066235,5.592371399,5.442149892,4.405282393,5.28257435,4.594806676,5.620509617,4.385324809,5.939026853,5.58986694
372,6.586442846,5.153977045,5.57117108,5.233165611,6.530544941,6.094911324,4.196594274,6.069741368,5.989781466,6.455561515,5.017384811,6.226758043,4.947098841,8.294169423,5.614105668,6.823285242,6.979639509,5.975361741,6.048645049,0.753617348
373,6.363727949,7.607285096,7.252878592,4.985993598,4.486496511,6.520183749,6.439553171,5.250614779,5.761393009,5.764614768,7.71523183,3.613657495,6.325170263,6.81564201,7.241861217,6.190194063,6.672375883,6.408799485,7.659073809,4.932992197
374,8.625418975,6.06070183,6.363129681,7.415728368,5.688756058,6.314771756,5.972393401,5.238385559,7.689512029,6.296043042,4.917965626,6.642720355,6.38772116,6.601557305,5.700041668,6.687998817,5.264290219,6.230079972,8.035556356,4.523435459
375,5.775378586,6.455708873,6.49958158,4.473266536,5.273268751,7.527697789,5.102920654,5.798536369,5.746475104,5.51378791,4.882964878,6.990318668,6.136536077,6.803998466,7.342388747,5.153874995,6.046067248,6.733298889,5.862276218,6.787610015
376,6.61599111,6.07011381,5.341891197,6.263571817,5.440477143,5.805456442,7.16370872,5.803867731,7.153345359,5.613749271,5.243542619,6.038349838,6.137614079,8.00430287,5.184166883,5.719222309,6.161126123,7.831103764,6.575630393,8.773550592
377,5.003827654,6.176767231,3.926962938,3.787745374,6.752264829,4.490452731,6.057275015,5.764734487,6.477766391,5.516993481,5.182186992,5.9921697,6.922941889,6.897936794,6.593269717,5.921372972,5.903240028,5.994834385,5.160394347,4.485581962
378,5.29062045,6.636199772,6.765892459,6.288892621,7.876503913,6.587355028,5.303964453,5.619171482,5.627328487,6.902114564,3.814629549,5.910624433,5.737848338,5.673789486,5.675314651,6.763463654,7.504962245,5.581455705,6.264612042,4.626122812
379,4.451929682,5.838781679,4.245639063,7.693870545,6.910467353,6.1566541,6.272776613,4.178931861,5.813556367,6.094257497,4.851446517,4.544171356,7.601262625,7.417449739,5.605248234,5.379878306,7.506436336,6.090072877,5.403483653,4.529203409
380,6.130248259,6.730285426,5.338507827,6.793610977,6.461523526,6.763415477,5.362532046,7.192626671,5.044029235,6.444714936,6.474401671,7.497085128,6.127191556,5.885146099,7.125050144,4.878342298,5.618828245,5.026105153,6.895163154,5.45757765
381,5.438063125,6.162832391,4.841655695,5.452596089,4.437063467,5.636258533,6.788860201,5.590460888,5.990892584,6.259966154,4.952196821,6.304978429,6.162832313,4.924785393,6.400285076,4.880924592,6.225158615,6.995245346,5.289707021,1.291104405
382,4.539927564,4.74039894,5.650365862,6.174294581,5.908160187,6.491878208,7.31445984,6.307899627,4.872540384,6.128610556,4.662927519,6.366367334,7.148329752,4.918642672,6.909634472,7.658492172,5.729830386,6.492661453,7.389162593,4.139819361
383,6.571316886,5.044313444,7.145394252,7.339479052,5.102024573,6.993570204,7.113727765,6.429615389,4.156399233,5.06504216,5.305637281,5.641299223,5.942292477,4.959450349,6.619918788,5.277094641,4.989018878,6.018698134,3.224014858,2.953831731
384,4.857247945,6.657730345,5.777796901,6.565882376,5.330552303,6.469461922,5.567939681,5.706311342,5.691537604,5.950123278,5.809542376,6.83640169,7.075912785,4.427602919,6.222516486,7.533291112,5.15507823,5.642015771,6.594689315,4.726277916
385,6.245025745,4.769445911,6.955334365,3.944129494,7.02165941,6.413838637,4.949001889,5.298593922,7.02784933,5.380906997,4.886641591,6.42480703,6.658622109,6.43195784,7.410365505,7.610158285,4.543388548,5.44085053,6.137815844,4.987585297
386,6.124718999,4.504149662,7.974141894,5.732866709,5.596615772,6.358521845,6.006847393,5.787590107,6.228192928,6.917523969,6.328720528,7.329956339,7.800215067,6.034070339,4.154688777,4.668975149,5.859279802,4.953847514,5.497029073,4.569572344
387,7.159999212,5.309899269,4.630410161,5.473725933,5.63340705,5.961744082,6.108077463,5.475504549,4.840458842,6.814856994,7.488822825,6.599682362,6.170493327,5.941266396,5.826729468,5.534477074,7.3358335,5.089275059,6.254079854,5.933362131
388,5.695530152,5.597773847,4.50528853,7.091559314,6.197488769,6.541951482,8.081364776,5.785455675,5.46590716,5.229115672,5.72229245,6.142757751,5.925650384,6.917123783,6.204994325,6.806048358,5.805108271,5.541732211,6.572332321,4.562787856
389,5.022887633,7.679463964,6.955730163,5.104904576,6.493888558,6.66559789,5.980139681,4.910112917,6.783059216,4.723551548,6.842070665,5.777202195,6.21887881,5.153649187,7.432455208,5.229754735,6.222587534,7.798905849,5.948616253,5.098407102
390,4.807605922,3.603452087,6.219326012,6.203943902,6.395580716,5.077863149,6.528051976,5.72535422,5.609117667,6.717704018,7.376874598,7.38934292,5.440564984,6.519603771,6.593797687,5.005888511,7.220282358,5.798822423,6.67951735,6.356968306
391,5.917208234,7.191509141,5.610425743,6.768490176,5.795785146,5.882750999,5.244207113,5.517027355,6.521582047,5.84351705,5.114661668,6.063392505,6.141898445,6.468647043,5.551514894,6.715595955,6.704216373,7.441612265,6.557763782,0.706360565
392,5.71151093,6.527416538,4.410079313,4.368513465,6.259910533,5.947442585,5.842491308,5.029947078,4.931348486,6.860159725,5.560508145,7.57493963,5.830495503,6.31805201,7.575681934,5.750637927,3.380146468,5.682592793,5.307686585,6.118930004
393,7.740941662,5.062536466,5.806194209,5.042354555,6.499298406,6.794096533,5.676360502,5.793484846,5.988939771,6.35582243,6.156384332,5.188095505,4.708791314,6.630247305,4.367436674,4.98014558,5.481376017,5.248318056,6.127949896,7.370769289
394,7.302762115,5.259748651,6.72372887,5.71405077,6.193123135,6.439047623,5.560932836,6.935367415,5.854432301,6.597303992,4.871329603,5.824223526,5.868063705,6.126873284,4.643063151,5.673443607,5.065640353,5.331745066,6.504134192,3.973674472
395,6.784155755,7.461253173,5.303090385,5.079137272,7.34278171,5.788912732,5.909099669,5.230929039,6.257326485,6.381112663,5.890813832,6.842683146,5.600407474,6.101750521,5.152892745,7.212799924,5.026002201,6.657685948,7.461117309,8.718241794
396,5.899144096,4.319678464,7.622159636,4.952830343,5.81086139,5.142745904,6.974736933,6.319593347,6.208036999,7.937663501,6.904534711,7.513885309,6.14963953,6.587392855,5.303769701,4.05680447,5.664943502,6.263603986,5.315594033,3.273532174
397,5.919918448,7.674430521,6.052031184,6.2037325,6.926536469,5.306147991,8.235047945,5.496041758,6.25643618,7.028672254,4.818766822,5.509371832,3.661342835,6.914415668,5.862765551,6.674997302,4.718794989,6.618791472,7.226011703,3.973026482
398,4.731140155,5.836008157,4.51306529,5.310514838,7.2526259,4.645120345,6.232770469,7.577298551,7.612677692,7.37702926,4.399974524,4.275020692,7.088043909,7.174600456,7.880298934,6.022713409,6.916254206,6.002404412,5.592164634,4.888941948
399,4.539479069,5.277995912,5.200946962,5.885155836,6.893134002,6.106090853,5.708651879,6.679809204,5.475514292,6.432540051,7.507842487,7.115667681,6.230341648,3.934363359,7.726100448,5.208764726,6.150803008,4.583703412,6.723797168,4.362826144
400,5.950325383,4.984073225,3.832491789,5.790721517,5.192916992,4.931002627,5.764448603,6.822613231,6.948194499,5.088449358,5.167669816,6.385862977,3.033630631,4.023774606,4.958362869,6.078618957,5.410635863,6.148384629,5.10800691,7.468866827
401,4.808887557,5.21014371,6.396767862,6.322406593,6.103871047,5.806026984,5.682293552,5.962027426,7.494428399,5.01227881,6.966844733,3.921356719,6.198161314,5.548053236,7.748631643,5.004246211,4.942164338,4.027739951,5.889146371,4.206381097
402,4.53457945,4.860860977,5.331769856,7.071400697,5.461117738,7.418423763,6.422456239,7.003732461,3.980468139,4.850028082,6.298458691,4.933753146,4.784465258,6.573504585,4.776628823,7.028424481,5.497741474,7.075451184,5.890207991,3.431958763
403,6.319269524,7.48270099,5.990289093,5.344627025,6.438239933,6.0595627,6.013078589,5.329045332,5.348105063,6.573607787,6.41524102,6.637023246,5.269657388,5.098201026,5.307800126,5.802280217,4.908732847,5.414482982,5.622216574,6.875291202
404,5.119563907,7.830992995,5.7642174,4.599088725,5.513731024,4.07734203,5.531889707,7.175107914,6.486074603,5.254439497,7.299396638,7.070670829,6.190109679,6.346054626,5.558449572,5.894138956,5.000412017,5.832027138,4.826141289,5.934260962
405,4.327777264,5.483180235,6.089175088,5.842101094,5.1362386,3.366589606,6.70863498,6.251529977,6.194338838,5.028249745,6.931618976,6.30770459,6.857412571,5.863751797,5.066368861,5.717512788,5.940504189,5.242659277,6.818275542,3.163853137
406,5.709309923,7.177432627,5.040087924,6.532849017,5.374020954,7.0738667,6.466996578,5.41580243,8.461685391,5.481511697,6.554917815,6.598767633,6.341861303,6.383015007,5.817260923,7.517217737,4.689471275,5.916380988,6.462364422,3.000592832
407,8.092798665,6.268946408,4.611313622,5.263497994,6.319155661,7.101122374,3.590726868,4.550033709,6.75930787,5.564877325,6.211130271,6.097458151,6.226453367,7.492523698,6.694325605,7.897190582,7.024490795,7.593859407,6.157634856,6.676306659
408,5.762109856,5.857070802,4.188848892,5.185874384,6.244091595,5.673473898,5.599715729,4.950840111,5.169456098,8.211741981,7.102624365,5.863178502,6.254333681,6.711720537,6.642061246,4.93997856,6.082849127,6.611987165,6.11499486,5.597387074
409,4.882730531,6.776189769,5.392527353,6.855043577,5.111588049,6.060586932,5.411157688,6.176221552,6.2837201,7.888904753,6.615960465,7.944762786,5.581372558,7.163774967,7.739638901,6.958491625,7.354140263,4.526870366,5.878826329,2.295428339
410,7.919244562,6.111537103,6.795875306,4.798590163,5.16864928,3.888910134,5.24458209,5.496363573,7.70152597,3.99430485,6.306282177,6.887146365,6.889719394,5.887329324,4.824296671,6.652278525,6.061786862,6.424623782,5.868583873,6.18163381
411,6.405145271,5.738613501,7.198558391,5.406149421,5.012071867,4.326228681,5.448021514,6.444504107,5.795354699,5.405387972,5.479911325,5.999471985,6.818586263,5.390356514,5.219953452,5.024733045,5.757657094,5.721168456,4.619834499,6.953170755
412,4.651635198,6.552482195,5.592986904,6.557525789,4.164847528,5.423232696,5.308379648,5.681022412,7.269840829,7.100684611,6.213400609,5.469654951,5.825810973,5.441442455,7.407468306,6.026016101,5.052421488,6.012371218,7.196026284,3.036425194
413,4.290536309,7.032116269,5.77386295,6.977953906,5.278010977,7.060451013,6.02946208,7.337095635,6.999966582,5.038463494,7.234126766,6.125817718,4.778755417,4.667497462,6.933542991,5.90367094,6.648784229,5.523724341,6.833214012,5.118647288
414,5.734649058,6.96038245,6.605140953,6.675393187,7.237419573,7.880425963,5.32567499,4.455968669,4.979517472,5.644741977,7.434104073,5.602678152,6.68097069,5.126900814,5.28292311,5.088779987,6.58084988,7.232317393,4.846004882,5.594976433
415,5.671522321,4.355243738,6.371528388,6.741066308,6.53919339,6.087153648,5.965388525,3.551137186,5.912838157,7.298401239,4.402549125,6.753853717,7.302340617,4.767323908,4.162281585,5.418476445,6.686985378,6.516832779,6.356183275,5.673488177
416,7.574096199,4.086419279,5.406142465,6.138386079,5.315204731,5.329643594,5.094491986,7.341986046,5.043377287,6.154933227,6.285325877,6.472344191,6.742785253,6.135072937,5.682003609,5.983890699,7.296330993,5.614132226,7.366851446,2.773938206
417,5.255008247,5.360902269,5.556009697,7.44910669,6.655516812,5.714721877,4.696194059,4.69134699,5.943122034,4.175047114,5.448920947,4.665277196,6.272737893,5.950486833,5.558856993,6.985498108,6.473705874,6.784857175,7.196250247,6.762383151
418,6.066344198,3.514950466,6.154301559,3.281526325,5.239925566,6.281399063,6.255852673,6.215585845,5.174813716,7.715839865,5.604849266,6.598466773,4.65589439,7.080697578,7.383361145,6.406941622,6.746209264,6.647695376,6.270904295,4.871736683
419,7.97017578,4.992870844,7.217768423,5.951496932,5.743637602,5.094224936,6.773426814,6.80591195,4.319787422,5.582798227,5.944224093,5.367311484,5.596226301,6.533115064,5.524198404,5.737327512,6.979089631,7.145739193,4.673566758,7.229008749
420,5.603697132,5.957544564,6.331737827,4.668091278,5.395700798,5.990289706,5.028519538,5.967377049,6.161910398,6.364316865,9.044134383,6.923785546,7.588962241,7.079411147,6.887937023,4.978030673,5.791545864,5.924278961,5.165923249,5.65814465
421,5.469442123,7.389330986,5.428581534,8.861360919,5.307106521,7.744989697,6.009643418,5.850370204,4.709194893,6.534563471,6.399621187,7.31873242,5.829800661,4.608631656,6.858671107,5.693490584,5.249537458,4.907630394,4.949225777,6.085475951
422,5.73534978,5.124016542,6.558915652,6.898663621,6.668294409,6.954309694,5.755479761,5.61678183,6.95042468,6.780106394,5.323282553,4.66792145,7.740149029,3.805934957,5.299144108,6.88018839,6.714245634,8.490301148,7.587705158,2.921583356
423,6.765317673,6.64883514,7.434144566,6.645082058,5.592356928,5.054267238,6.953879502,5.681405406,5.862684224,7.199738691,5.261020162,4.668109288,6.672797243,4.065047707,6.048687853,5.557841793,5.583644028,6.651231603,7.679279465,3.184701125
424,6.449154433,5.383569515,7.680870045,6.533051138,4.098930344,7.440378249,6.067285245,4.91531827,5.224226783,5.875435147,7.039403835,5.6646482,4.675184788,5.964047344,6.01074973,5.499266231,5.024018078,6.346000893,7.445686942,4.947236294
425,6.762966014,5.804869728,7.484820778,6.891450654,7.716673648,5.498351193,7.622406681,5.105802492,7.447991097,6.354629743,4.561709501,6.666652754,5.725926388,7.824961848,6.697031416,7.499452833,5.394513261,4.987621053,5.0178487,7.104077083
426,3.333888402,4.239417623,6.412679718,6.668228562,7.278094805,6.471936741,5.820197419,4.842033671,5.511924629,4.712320744,7.703656782,6.225460292,6.869497405,6.036391474,6.226305236,6.119378365,6.134928538,5.882090871,6.609027599,2.611279609
427,4.318453569,6.931225162,6.593350911,5.66899811,5.179687514,4.847743549,5.688654364,8.207304163,3.710705238,5.916054368,7.752251206,5.713591656,6.370366215,6.423565999,4.551837464,6.299436557,7.003206034,5.735800021,6.792651663,3.276091528
428,6.817220812,7.089943862,5.441854112,4.226910608,4.939166998,5.438332834,5.650415805,5.887284438,6.823589667,4.283180103,5.050985351,6.696813427,6.245779887,6.785698049,5.526743355,4.262795992,5.371777348,3.810743589,4.572284868,7.335355116
429,7.13524563,5.911423992,4.428739865,6.272663333,4.308469105,6.131196508,6.512272506,4.46676447,5.881565147,6.215413951,6.668390784,6.706820623,7.137632917,5.700492573,5.539314077,6.994454316,6.139710491,7.013972013,5.032098793,5.499709066
430,5.048316753,5.98515706,6.145494506,7.013321062,6.080992234,7.049452622,4.399375925,6.568637392,4.968669509,5.260084167,6.498712447,6.415837819,4.490603577,6.771905062,6.941062361,5.770509796,6.614027181,5.010752628,7.117208032,3.460873888
431,5.26409518,5.722300993,4.912252313,5.09928507,5.292049658,5.769946905,6.06616762,3.262751229,5.157754255,6.020186533,4.183162325,7.191085375,7.512185604,6.032695126,5.403060974,5.485729443,4.658050772,5.309650213,5.042786396,5.254896431
432,6.034907169,5.573955297,4.947764275,6.135586444,9.138098742,7.40845271,7.098257473,5.275326381,5.868735561,7.421002083,6.458108009,6.358777837,8.165831904,6.19326946,4.881843286,6.460554101,6.664609067,6.169709391,5.378509157,6.728917934
433,6.701471268,4.584933591,6.017899441,6.534558749,4.059527119,4.505351283,5.41829943,5.723789325,7.537755003,6.307456304,8.157750246,5.813264024,6.870963174,5.353569664,6.499248976,5.312506707,6.416465333,5.777176332,5.923084333,4.194759224
434,9.596184726,5.229637089,4.406044114,5.729738922,4.52674866,5.392757153,4.768556252,6.971685739,6.824439739,6.568798858,6.573447489,5.030513164,5.788169902,6.102620683,6.889228517,4.33679832,4.985301833,6.016799253,5.713887533,2.953272407
435,7.402764025,5.413211034,5.928503645,5.52513613,6.037384781,6.224880253,5.812986806,6.82543177,6.840650434,6.514877083,5.129160987,3.712889866,5.169180059,4.995726812,5.248632186,5.712701837,5.461814689,6.150075977,6.154837473,4.752017765
436,4.962239828,6.172826346,6.456872128,4.248365406,6.557680324,6.014917346,6.495164995,6.331714795,7.002812483,8.29340187,4.989791444,6.570325436,5.552098962,5.812825724,6.299837419,5.533561828,5.6908222,5.654174344,4.577328883,2.994025531
437,3.534281267,8.321268456,6.860333788,6.72521169,5.826847681,4.785541298,6.009386253,5.741924216,6.229617521,4.622186764,5.522996619,5.269470843,6.422199995,4.471471392,4.444297563,5.277331853,5.540096561,6.83538976,6.304641567,5.472149688
438,7.167537498,6.887119417,7.387932918,6.523244423,5.43874927,6.277970071,5.445867987,5.594651113,5.596355413,6.84817597,6.049647168,5.543128162,5.999190929,5.51712553,6.675533019,6.05912558,6.10716108,6.100684815,6.644042351,0.936981801
439,5.524882939,5.005125429,4.857584395,5.666182561,4.139380784,2.999244157,6.215837101,4.365345997,5.83946867,6.49600471,6.406801579,7.15373493,5.738683814,5.195695296,6.62594136,6.650280272,4.334292101,6.604481534,5.988187744,3.344367774
440,6.614834431,4.392253291,4.935190842,7.0609656,5.69576846,7.478974181,6.747166415,4.982707534,6.433850835,4.424447303,5.07282284,6.753518835,5.376255502,5.479996609,6.474812935,7.433873533,5.779362599,4.703787505,5.939028987,4.343904982
441,4.990368487,7.434120207,6.34045595,6.686052794,5.780340178,6.800181772,5.283524082,5.655268114,6.12214384,5.212355675,6.75948128,4.110073796,5.689153466,4.482916218,5.380556323,4.010324666,5.126626193,4.757612235,5.947764198,5.547541914
442,4.497469462,9.134079946,5.970760778,8.070587073,5.898315684,4.056648235,5.565050826,6.082293228,5.988503822,5.874352649,7.43999214,5.525896847,6.956181323,5.193983198,6.747177858,8.15843436,6.143137407,7.005457444,6.219428884,4.801802975
443,5.599229045,7.038653418,6.708892935,5.029189112,4.953174537,4.489303094,5.711869242,8.951729094,4.617979569,6.403977888,5.504472208,4.681310289,7.427836861,6.052260238,7.607886984,7.716955384,6.499284111,6.825700947,5.80431302,2.803044167
444,6.720013587,6.107312471,5.097359331,4.537850793,5.757601973,6.671206766,4.585341834,5.671474108,5.338718866,5.699102696,5.724069131,6.122826167,5.550500154,6.47966892,5.493646236,6.20338206,6.559035976,4.502296986,4.551261328,3.052887617
445,4.813589571,4.674931117,4.88299923,6.59117019,6.251797506,4.121210686,6.434541325,4.702362492,6.14233085,7.402519727,4.517485159,4.333770971,6.660716737,6.055848518,6.429431973,6.611336288,6.198950277,5.559296212,5.776688835,3.4352807
446,5.967326777,6.409109858,4.529645696,5.830831854,6.136287048,6.14954069,6.559187842,6.875044032,7.050298532,6.373851989,6.081423108,7.857283239,6.182441397,4.929253015,4.634267258,6.983044982,5.504327977,6.329295408,4.624500904,7.780493997
447,5.388528224,5.791534691,3.89019511,6.707555876,6.309907342,6.789391216,5.160538329,6.842392924,4.43323665,7.530787568,5.915255288,4.927434214,4.826630538,5.929304204,5.000548268,6.839038686,7.283259414,5.942740443,7.476900309,3.396143162
448,4.1045995,5.578512622,5.100087581,6.49565514,6.22335228,6.445997129,5.766525471,5.962096647,4.364672912,3.846724356,6.712748678,6.301104095,5.119782146,6.503378523,5.718373061,5.493286384,6.922725582,6.58168849,5.79422217,5.017158621
449,6.776603384,5.79280351,6.541109136,4.545010986,7.50015972,5.45518407,5.472189674,5.735715768,7.160429413,6.820873438,6.164058279,3.904441168,3.991244691,6.195422909,5.150819638,5.156686707,6.37881234,6.566797125,4.911241199,2.300946218
450,6.451911224,3.717291649,7.236364737,6.311829179,8.884574758,6.187810909,4.888854558,5.216902407,6.909467275,7.269631798,6.030939716,7.724197184,6.400728164,5.840937203,4.835721342,6.254540957,6.150895528,6.224711866,4.366393919,6.167367763
451,6.874863039,4.72278157,4.344493932,5.781040176,4.93220455,5.079074019,4.856371406,8.279299409,6.304386561,8.923400017,5.845821329,5.521420303,6.783542905,6.26659115,5.233263086,6.861780881,4.850986615,5.864489112,5.414077551,3.771011715
452,5.032352122,5.636700008,5.733560418,8.286037478,6.846969529,4.776654588,7.493288529,6.210905355,7.173440742,7.142287798,5.734367343,5.223019963,6.578555619,6.124303832,4.414601328,3.751085986,6.230777084,6.298942686,6.677788115,5.650567731
453,6.428909619,5.471368353,7.254653485,5.362088156,6.23690347,7.575468911,5.282007275,4.877463105,3.494741436,6.816314938,5.176902223,6.468546721,6.943627594,5.600731698,5.853663061,5.480106444,6.144306595,8.069697245,6.865925775,3.918923558
454,6.328038894,5.97148199,5.103124485,5.704627849,6.72077952,6.290830192,6.962496324,5.781995029,6.069074569,4.545185042,4.585893286,7.310362332,6.579860269,5.824017799,6.745256277,4.910970526,6.170881074,6.159880346,7.330729738,3.394905006
455,5.358121821,5.733309362,5.628487069,7.398076948,7.291919314,3.702581771,6.49511689,4.593667046,6.887122976,6.366759989,4.375541602,7.588375867,3.631686003,5.922213437,5.607268628,5.065993831,6.270646161,5.333197032,6.666321947,6.659830077
