"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"769","7684000","-389693.13681586366","-5193.912790970553","-384499.22402489313","294.9548335487822","284.7867326491331","238.22347300812655","270.67676194343426","219.36480038792575","139.58404945381068","137.0711135054945","120.90304464928965","0.019279759552531587","0.004468642897605174","1.413723321003861","0.500036628740083","0.060908106570941534","0.1591208133059938","0.27993445138298184","10.18130567633945","0.08558781483923421","0.41239872197213767","0.058219712754519086","0.44379375043410946","2.986714844983677","0.2382923352500923","0.2683225300467901","0.22738271164821575","0.2660024230549021","1.7597496377097321","0.13493339965432308","0.20634889129698125","0.09562376902572378","0.563093940022973","9.675986795727638E-4","0.7153419868599102","8.5331883843138E-4","0.7404527996542771","0.05962096095481148","-69110.90971325438","-62263.233127262385","-20906.750833299586","-232218.33035107673","-5170.699697599808"
"770","7694000","-389647.9195588386","-5194.698536560062","-384453.2210222785","294.9877108559241","284.54619364647823","237.09826603610804","270.7466957232007","219.0603401797831","139.41132809031865","136.90150165003774","120.75343916926614","0.01936462558171183","0.01810848894403692","1.425216738435204","0.500036628740083","0.06138637214754462","0.15766217734958943","0.28091482176278315","10.18130567633945","0.08624616768682519","0.4036206093214225","0.058219712754519086","0.4519135102372337","3.1706653642463656","0.24251893315569684","0.2715692701471017","0.2236326427235687","0.26227915397363305","1.7597496377097321","0.13493339965432308","0.20634889129698125","0.09562376902572378","0.563093940022973","9.721703507200263E-4","0.7171102333884167","8.566289947283289E-4","0.7417603841048823","0.07796182934346177","-69099.04884311822","-62329.146085346234","-20910.096627973708","-232114.9294658403","-5171.418728107228"
"771","7704000","-389667.49354613596","-5194.281224276138","-384473.2123218598","300.2271022045823","285.2228033401163","237.6620514204387","271.3904922066437","220.36959101525935","139.74282806499775","138.2394216803084","121.04057338264295","0.01983390541136275","0.007931514785113697","1.4235076178801238","0.5109421900790947","0.06259493254003108","0.1532106919586839","0.2732521854221905","9.748514082937566","0.08580703163571791","0.4040597453725298","0.062266753446289194","0.4478664695454636","3.1706653642463656","0.23993717618101698","0.26336837283015757","0.22135896110687767","0.27533548988194806","1.7147785862236105","0.13284373291155305","0.20007243010142017","0.09562376902572378","0.5714600679613041","9.586704740871382E-4","0.7250200608980826","8.418449316858784E-4","0.7486489898256125","0.09564654580326572","-69184.59105341764","-62048.14000252016","-20803.471143152874","-232437.01012276913","-5171.247314966273"
"772","7714000","-389659.4528488094","-5192.310922118557","-384467.14192669094","289.05903108143207","283.9660727857547","236.61488002272884","270.1947087008185","219.3986125554802","139.12710211417757","137.63031994297023","120.94348211566175","0.018703307054113577","0.038936524513466964","1.4235076178801238","0.5094519789149144","0.06259493254003108","0.1532106919586839","0.27474239658637073","9.596568299925442","0.08524322118820699","0.4040597453725298","0.06283056389380012","0.4478664695454636","3.2252707903134743","0.23644618978364637","0.2695718072175814","0.22484994750424828","0.26913205549452424","1.7576517190163745","0.12620609370260602","0.20458281202064132","0.09490713734166982","0.5743039569350838","9.748779554010064E-4","0.7221962730252816","8.549495203935244E-4","0.7485151814437803","0.09112718351998","-69113.39249367846","-62289.20856208252","-20857.466899021692","-232207.07397190825","-5167.1275165641"
"773","7724000","-389694.95974173455","-5194.2374060901175","-384500.7223356444","306.632365164095","285.0353410437205","236.00475231261177","268.2617836975779","218.8328781728055","141.387083093558","137.27543071562576","120.63162104509122","0.018408746969316128","0.017906211967104322","1.3997141324838236","0.508266315804251","0.061682635187015","0.15824975527261143","0.27180129373612283","9.794760172466413","0.08524322118820699","0.4040597453725298","0.06221688675997181","0.4484801466792919","2.959600914053794","0.23644618978364637","0.2583631621340079","0.23317820996635044","0.27201243811599557","1.7218461568387253","0.12949125307732617","0.20458281202064132","0.09782360601242161","0.5681023288896119","9.695854116417134E-4","0.714827046675813","8.494494316464206E-4","0.7462554774893154","0.09064973227677611","-69104.77842894685","-62238.982509010486","-20831.145137039006","-232325.81626064808","-5166.098619314362"
"774","7734000","-389659.5020007604","-5196.140582947167","-384463.3614178132","298.4465928592595","286.5869866730475","237.28949034223797","269.7221191867342","220.02413774688708","142.15675133442286","137.19941273229296","121.28830286871309","0.019010153116914744","8.088016077205107E-4","1.4298518939785734","0.508266315804251","0.061682635187015","0.1594397153053426","0.27061133370339163","9.567458015243952","0.08833314464511814","0.4071212401078634","0.06049215675331531","0.4440534584937037","3.2565415146209116","0.23123510033318914","0.2710712429702386","0.22350367223421244","0.27418998446236004","1.7743755819404912","0.13358689355717268","0.19946853998326952","0.09782360601242161","0.5691209604471372","9.62901358611947E-4","0.7326776754614347","8.364474614004165E-4","0.7609374026833963","0.09058309150531811","-69103.17263263433","-62108.52685040572","-20789.420836571273","-232462.2410982019","-5169.936761954613"
"775","7744000","-389632.2719849508","-5196.431301393791","-384435.84068355703","292.22049349266","286.5430398848668","237.25310309698784","269.6807585479378","219.99039806355944","142.13495225445814","137.17837383726206","121.26970386874858","0.01950525338471044","0.0058002472889609885","1.4274686853220762","0.49966307612604266","0.061682635187015","0.1629204757394153","0.2757338129475273","10.345872091049843","0.08833314464511814","0.40369824497164564","0.06049215675331531","0.44747645362992144","3.04923485472401","0.22827201181326442","0.2734970084232372","0.22438767834385748","0.27384330141964114","1.7743620053057265","0.13358689355717268","0.19946853998326952","0.09782360601242161","0.5691209604471372","9.638559015764453E-4","0.7290824598383585","8.390852486266661E-4","0.7608987669914128","0.06740788455277474","-69055.34177366298","-62232.15372952079","-20808.99993768023","-232339.34524269303","-5169.340464480869"
"776","7754000","-389582.50364723307","-5194.278508090647","-384388.2251391424","297.7691865795563","285.97804247964115","236.7852941853306","269.5196197150717","219.55662726204093","141.85469460364294","136.9078894266051","121.03058772045264","0.018419265787824053","0.0021746875182177255","1.4274686853220762","0.5085540316715992","0.061682635187015","0.15402952019385877","0.2757338129475273","9.686444338004147","0.08851710668044672","0.40369824497164564","0.06049215675331531","0.4472924915945929","3.142332700530264","0.22827201181326442","0.2734970084232372","0.22438767834385748","0.27384330141964114","1.7501137639286133","0.13358689355717268","0.2015566885836408","0.09583726955315432","0.5690191483060332","9.802100222652047E-4","0.7523950107037622","8.452055394833551E-4","0.7819245493009195","0.07008283340794345","-69128.83532055232","-62251.884455200285","-20808.30584562951","-232199.1995177603","-5168.979754005179"
"777","7764000","-389643.53262425226","-5199.908234209493","-384443.62439004274","295.69433864087245","285.1362537644321","236.08830644863448","268.7262770778666","218.91035285028542","141.43713918546686","136.504895143047","120.674328959973","0.019833324092242085","0.018365071359481632","1.4391139254284346","0.5085540316715992","0.059923936216145474","0.1557882191647283","0.2757338129475273","9.686444338004147","0.08775978835150344","0.4050665632718091","0.059881156782095116","0.4472924915945929","3.0994186189443225","0.24347218573944152","0.26342255603631926","0.22438767834385748","0.268717579880382","1.731649955716821","0.12809667677855738","0.2015566885836408","0.09583726955315432","0.5745093650846484","9.687708543610459E-4","0.7323162286313005","8.433501217542373E-4","0.7522360782871745","0.07815731864573822","-69064.0439969381","-62216.03328774346","-20868.273393362095","-232295.27371199912","-5173.191815094089"
"778","7774000","-389615.7977602895","-5195.683382667716","-384420.1143776218","287.06424110964207","285.6111583848745","236.48151996001596","269.1738502957008","219.2749558660673","141.6727077952614","136.73224892412736","119.6736732870048","0.019545143782862755","0.006787384362423864","1.4391139254284346","0.515377570426065","0.05782149766348827","0.1557882191647283","0.2710127127457187","9.966754115035139","0.08775978835150344","0.4050665632718091","0.059881156782095116","0.4472924915945929","2.910694236181576","0.23846752290449502","0.26455643667025946","0.22825846054486373","0.268717579880382","1.7548383052021328","0.12809667677855738","0.2015566885836408","0.09583726955315432","0.5745093650846484","9.733520405048864E-4","0.7411996647298902","8.447827463812842E-4","0.7570282844718265","0.06343283085770929","-69093.16221677617","-62240.70345905757","-20838.151383286582","-232248.09731850142","-5166.032646676642"
"779","7784000","-389674.6740813727","-5195.260377356379","-384479.41370401625","293.1100973367837","286.34152838200555","237.08625476110535","269.86218651260504","219.83568973162247","142.03499579469087","137.08190309317044","119.97970495926013","0.019126760376407204","0.0061874316671636734","1.4218934285916485","0.515377570426065","0.05782149766348827","0.1557882191647283","0.2710127127457187","9.966754115035139","0.08673138216012448","0.4050665632718091","0.06090956297347408","0.4472924915945929","3.078720800515501","0.23129492294702256","0.26455643667025946","0.22825846054486373","0.27589017983785447","1.7781597224768653","0.1299617325455138","0.19394097952337844","0.0903519322715767","0.585745355659532","9.615312099569152E-4","0.7332871162521621","8.391137209377451E-4","0.7506427585799633","0.06936855220939016","-69061.12442512011","-62254.23853604958","-20803.920177001157","-232360.1305658454","-5168.059375008745"
"780","7794000","-389633.50495928817","-5196.439221181976","-384437.06573810626","289.31202838000803","285.8158807193763","237.08722092979565","269.86328624905116","219.83658560118968","142.0355746125813","137.66815108118055","119.98019389791467","0.01839062562346341","0.009871745352024574","1.4218934285916485","0.5140011620833697","0.05919790600618368","0.1557882191647283","0.2710127127457187","10.015748915809494","0.08673138216012448","0.4050665632718091","0.06090956297347408","0.4472924915945929","3.1870501831232323","0.23129492294702256","0.26455643667025946","0.22825846054486373","0.27589017983785447","1.799452536200428","0.1299617325455138","0.19394097952337844","0.0903519322715767","0.585745355659532","9.604292481731237E-4","0.7344765908618247","8.382065170076007E-4","0.7546826424821695","0.06799956855219302","-69071.10808914744","-62192.83613437906","-20779.354997092458","-232393.76651748724","-5168.636428963173"
"781","7804000","-389656.28574572614","-5204.139020969235","-384452.1467247569","287.37983811550555","285.20072223705296","237.19433265562745","271.32766640845404","221.0295019802192","140.9128308731881","138.41519048704805","120.63125176468674","0.01957655167665232","0.0034470858411191196","1.4256781406252548","0.5136828558243427","0.05919790600618368","0.16092777452435242","0.26619146364512153","9.993866586847814","0.08673138216012448","0.4050665632718091","0.06090956297347408","0.4472924915945929","3.0893096168565726","0.23129492294702256","0.26455643667025946","0.22825846054486373","0.27589017983785447","1.799452536200428","0.12694746471200002","0.1974526862798602","0.09287702550819352","0.5827228234999472","9.578080922822551E-4","0.7236589740484801","8.295065414451853E-4","0.7416793187693494","0.08072918394761867","-69108.6227548108","-62236.71961356338","-20747.238949577062","-232359.56540680566","-5177.080979020764"
"782","7814000","-389612.5596678853","-5202.875031388616","-384409.6846364967","294.5736646543929","285.78993394303916","235.87672272623647","269.82044647037367","219.80168737252245","141.32143892336143","137.64629678152662","119.96114749473874","0.017609829148599952","0.001757512951152939","1.4256781406252548","0.5031070366270287","0.05919790600618368","0.1601993002896805","0.2774957570771074","9.832117897476271","0.08673138216012448","0.405361637190474","0.06061448905480915","0.4472924915945929","3.0893096168565726","0.23950685092227217","0.2600455230827311","0.22825846054486373","0.2721891654501332","1.7468476233804155","0.12694746471200002","0.1974526862798602","0.09287702550819352","0.5827228234999472","9.62483310459473E-4","0.7257862792523061","8.323341459708621E-4","0.7487488177956895","0.07409594653580924","-69072.46949719609","-62186.40530056297","-20735.2608432594","-232415.54899547825","-5177.041884795905"
"783","7824000","-389635.79664442857","-5197.789703278222","-384438.00694115035","293.4802486508134","286.508764315615","236.47000937611912","270.4991097437396","220.35454144490657","141.46538761429815","137.86108710480647","120.2628786129714","0.018922710308151666","4.675871377364599E-4","1.4141442503859094","0.5034666144453344","0.05919790600618368","0.16560415510559787","0.2717313244428844","9.832117897476271","0.08673138216012448","0.40423350869564373","0.06174261754963943","0.4472924915945929","2.9134666152455715","0.24271588067385821","0.25917423950593366","0.2291097091288085","0.26900017069139986","1.7812918184090096","0.12694746471200002","0.1974526862798602","0.09544391307200116","0.5801559359361396","9.789813115915536E-4","0.7291452555206861","8.428335718624448E-4","0.7510570582774214","0.057729186619482654","-69086.99848301965","-62339.56522767439","-20786.495860138144","-232224.94737031817","-5171.761103313426"
"784","7834000","-389630.6235766453","-5200.836945465619","-384429.7866311796","290.1858661054489","283.60588578544065","236.987273628336","271.09081065370333","220.83655405785413","141.47219271425485","138.16265013311275","120.52594659414713","0.01819081725673242","0.0038742604551521096","1.4141442503859094","0.5034666144453344","0.05919790600618368","0.16184607055377545","0.2754894089947068","9.832117897476271","0.0847058746846048","0.40423350869564373","0.0637681250251591","0.4472924915945929","3.096320550148205","0.24271588067385821","0.2608681763835085","0.22470428690501143","0.27171165603762204","1.7812918184090096","0.13378091970020287","0.1974526862798602","0.09155038212290259","0.5772160118970353","9.755997478293974E-4","0.7241480822566742","8.389046552211043E-4","0.747388581673109","0.06318034149755773","-69094.77409686559","-62250.95845071767","-20824.497526991127","-232259.5565566053","-5173.765887079118"
"785","7844000","-389586.4177040075","-5203.224142318877","-384383.1935616886","292.7256807480727","285.02904962470353","238.17650042191704","272.4511725439734","219.30738509644402","141.89503066281196","138.85596468496556","121.13075833284105","0.018553952159032508","0.011224979759216385","1.42328963868295","0.5012565447211759","0.06150298274756729","0.16184607055377545","0.2753944019774817","10.05505491200952","0.08610849644432118","0.40722411177462414","0.059374900186462284","0.4472924915945929","3.096320550148205","0.24271588067385821","0.2599114828694822","0.2422513974901852","0.2551212389664746","1.7672612542678587","0.13378091970020287","0.19932620147484784","0.09236638404895424","0.574526494775996","9.802644804411196E-4","0.7423868457771078","8.386254081639773E-4","0.7652462061461257","0.08387842136355628","-69133.97981975938","-62075.39257566404","-20845.262232995126","-232328.55893327005","-5174.921636107467"
"786","7854000","-389627.0008479869","-5204.4278284873835","-384422.5730194995","291.421498065613","285.5249934318885","238.59092190126012","272.9252311424262","219.68897476125795","140.73692994272662","139.0975707804386","122.07401746172347","0.01949265509609746","0.0039767818059090135","1.4038501731527617","0.5004910733725056","0.06158677682322493","0.16184607055377545","0.2760760792504943","10.05505491200952","0.08442679697760934","0.4086690727977088","0.05921115670048211","0.4476929735242003","3.118060104766084","0.24674257410157008","0.25522887621643664","0.2417131009522851","0.25631544872970835","1.7672612542678587","0.13422488671506816","0.19888223445998254","0.09236638404895424","0.574526494775996","9.748116642082406E-4","0.7363865244251473","8.360018456068424E-4","0.771492762698493","0.09371996872087274","-69026.99260786333","-62321.78197587101","-20795.747426545946","-232278.0510092192","-5175.324433810176"
"787","7864000","-389677.3918218836","-5207.627383150128","-384469.7644387335","286.0672507673795","284.7003107376897","237.90179902651664","272.13694037940735","219.0544464370849","140.33043904620862","138.69581484990195","121.72143071125386","0.018953154866449353","0.04519622891371578","1.4241177054032774","0.5004910733725056","0.06069983433634544","0.16184607055377545","0.2769630217373738","10.05505491200952","0.08442679697760934","0.4086690727977088","0.05921115670048211","0.4476929735242003","2.855227875047857","0.2410405404320769","0.2641668402619424","0.23847717057627252","0.25631544872970835","1.7854603977443029","0.13422488671506816","0.19888223445998254","0.09236638404895424","0.574526494775996","9.776609246064925E-4","0.7290953488388193","8.394304403803699E-4","0.7690146515534625","0.08276059146702017","-69062.92580966171","-62293.82954085116","-20833.068161178642","-232279.94092704201","-5179.564437999075"
"788","7874000","-389650.32466634014","-5198.8663094741605","-384451.4583568659","286.72481999273833","283.7206146339857","237.27276321918143","271.41738348367267","218.47524488783742","139.95939153256916","138.3290894437675","121.39958724999904","0.019400575876614385","0.012799394433017336","1.4507646701318593","0.4981841537465544","0.0630067539622967","0.16184607055377545","0.2769630217373738","10.262239481608974","0.08284373726089411","0.41096259171496075","0.05921115670048211","0.4469825143236636","3.0657721720081703","0.2410405404320769","0.2641668402619424","0.22897982701320982","0.26581279229277105","1.731595393941","0.1292968613998975","0.19888223445998254","0.09236638404895424","0.5794545200911667","9.798065863073663E-4","0.7305692789881559","8.42536172810325E-4","0.7683915196687389","0.07666815076368441","-69140.23213342573","-62241.5898473851","-20808.875130736014","-232260.76124531913","-5171.33232692019"
"789","7884000","-389679.6016142074","-5200.887938788601","-384478.71367541887","288.6019077940514","284.1864190539763","237.66231088033217","271.86298880936295","218.8339313190599","140.18917287319957","138.5561942008869","121.3363441544418","0.019734269691534228","0.004711737495677414","1.426233539537436","0.49984610874394236","0.0630067539622967","0.1593389882487461","0.27780814904501516","10.372004995096313","0.08284373726089411","0.41096259171496075","0.05921115670048211","0.4469825143236636","3.1978218812376813","0.23421301899031638","0.27099436170370295","0.22897982701320982","0.26581279229277105","1.7369136357639707","0.1292968613998975","0.20035954156448296","0.09236638404895424","0.5779772129866663","9.764156550926479E-4","0.725407753648194","8.370633839122479E-4","0.7613002397162854","0.07024801624650512","-69077.69673301678","-62336.6171243881","-20876.418752202502","-232187.98106581141","-5174.192708505734"
"790","7894000","-389632.2167589989","-5204.321572953361","-384427.89518604556","289.7869187150764","284.4432038407622","237.7107837296734","271.91843712024223","218.87856399196596","140.21776541120346","138.58445368175254","121.361091529438","0.019225233017368653","0.011457654053927792","1.4019422384511","0.49984610874394236","0.0630067539622967","0.16078687388872834","0.2763602634050329","10.472447578429653","0.08284373726089411","0.41096259171496075","0.05921115670048211","0.4469825143236636","3.093203970381167","0.2321912251808656","0.27305481185606617","0.22897982701320982","0.2657741359498586","1.724914445464636","0.1292968613998975","0.20035954156448296","0.09236638404895424","0.5779772129866663","9.893327324978724E-4","0.7399868066677466","8.430801526487435E-4","0.7512988685972039","0.07897466592094837","-69108.37644240595","-62376.390666077205","-20869.99395741993","-232073.13412014244","-5178.160473191176"
"791","7904000","-389621.5578184385","-5211.146900289021","-384410.41091814946","288.61945849180245","285.3881929882259","238.5005164700815","269.8192643361733","219.60573154173335","141.15536672859952","140.00610093330792","121.76428244021078","0.0189645345957141","0.005879324495226521","1.4361688211747083","0.5023938739199024","0.0630067539622967","0.15466119346282187","0.2799381786549793","10.031057455156258","0.08284373726089411","0.4127180130671539","0.05921115670048211","0.44522709297147045","3.0496112171190854","0.2321912251808656","0.27474181714561624","0.22021618802608273","0.2728507696474356","1.7605885320235317","0.13874651142983882","0.20035954156448296","0.09236638404895424","0.568527562956725","9.763641420398172E-4","0.7352909101114158","8.312423170861165E-4","0.7452061852350728","0.07118489264008022","-69034.40818496486","-62319.61482083496","-20841.605361460992","-232214.78255088866","-5181.797650272421"
"792","7914000","-389657.24483682134","-5215.0046946468165","-384442.24014217453","292.54889862348256","283.96254441994205","238.31968529212082","269.6146872722385","219.43922639654804","141.04834267842648","140.1144854189445","121.67196071716762","0.020843952440455504","0.008678488342135965","1.4956053423797713","0.5143476021093017","0.0630067539622967","0.15238433447603844","0.2702613094523634","9.70729141932556","0.08284373726089411","0.4127180130671539","0.05921115670048211","0.44522709297147045","3.2611870533160365","0.22777185095511523","0.27595120546201835","0.2246355622518331","0.2716413813310335","1.7411436503795363","0.13358226417804203","0.20035954156448296","0.09236638404895424","0.5736918102085218","9.578884683607643E-4","0.727891555477855","8.230244888499858E-4","0.7339759663459403","0.07937144732490599","-69089.35691352031","-62235.66673974793","-20836.698797691173","-232280.5176912151","-5186.4004262201015"
"793","7924000","-389695.2101209058","-5222.55861387229","-384472.6515070335","293.9637941793485","285.22042753667637","236.3017102894461","270.8090129669746","220.63229522186455","141.67315159208434","140.45577707946518","122.21093710040414","0.01912961800693805","0.012897437248206087","1.4309729113980048","0.5086282610957268","0.0630067539622967","0.15716633557635312","0.2711986493656237","9.70729141932556","0.08416675174616409","0.40788877892099823","0.05814401757788951","0.44980045175494876","3.183063043413357","0.22617744359870065","0.27754561281843293","0.2246355622518331","0.2716413813310335","1.7324421554217126","0.13358226417804203","0.20035954156448296","0.09236638404895424","0.5736918102085218","9.562297919135106E-4","0.7328183013856444","8.198383106936526E-4","0.7371225053081913","0.08202761166174641","-69051.37900416765","-62270.70538004003","-20820.745846731","-232329.82127609476","-5192.966806692189"
"794","7934000","-389634.1952777131","-5218.864453364402","-384415.3308243487","288.0883308907517","284.1011716032921","235.3744201454878","269.74631000002705","219.62686225454718","139.95541662999415","138.23610013372132","121.73135954119685","0.018705103345821157","0.006991458909757236","1.4293919884172874","0.5099745010274921","0.0630067539622967","0.1558200956445878","0.2711986493656237","10.300313362307138","0.08393541853666814","0.4081201121304942","0.05814401757788951","0.44980045175494876","3.184107622860827","0.23748464774665287","0.2662384086704807","0.2246355622518331","0.2716413813310335","1.7123191526583208","0.13358226417804203","0.20035954156448296","0.09236638404895424","0.5736918102085218","9.565094724817288E-4","0.72850478092007","8.189365828619195E-4","0.7296061641474486","0.06436106243489301","-69046.43330542481","-62293.75046252065","-20835.345096369365","-232239.80196003395","-5191.705720613137"
"795","7944000","-389596.7463965359","-5216.93746199344","-384379.80893454247","287.2741531737969","284.6474709730368","235.82702263443161","270.5458152300787","218.5206158845947","140.2245375050185","138.2721202538569","121.96543729814594","0.018542246991136817","0.02460854643093733","1.4340212163211687","0.5099745010274921","0.0630067539622967","0.1558200956445878","0.2711986493656237","10.011323370443057","0.08393541853666814","0.4081201121304942","0.05814401757788951","0.44980045175494876","3.094333831299173","0.23735746979252992","0.2662384086704807","0.2246355622518331","0.2717685592851564","1.7285464706855482","0.13358226417804203","0.20035954156448296","0.09236638404895424","0.5736918102085218","9.607414768011005E-4","0.7389610544388211","8.195676763054382E-4","0.7401100445690307","0.06785190415733157","-69073.1078671254","-62200.12153155301","-20823.339250842306","-232283.24028502178","-5189.815803765431"
"796","7954000","-389636.15198605106","-5226.46995861448","-384409.68202743656","287.7027741388847","284.84178574532416","235.9880100974353","270.73050349834244","218.66978911831606","142.3140212112587","138.36651180235356","122.04869707942731","0.01727639801728072","0.03154741980501968","1.4340212163211687","0.5099745010274921","0.0630067539622967","0.1558200956445878","0.2711986493656237","10.011323370443057","0.08659493071803487","0.4081201121304942","0.058771807979409806","0.4465131491720617","3.016315817117574","0.23735746979252992","0.25536263845635127","0.2358472323867216","0.27143265936439737","1.78987270791497","0.13358226417804203","0.19938434690662082","0.09236638404895424","0.5746670048663839","9.544607805509348E-4","0.7246156455403545","8.261495968965347E-4","0.723360913877479","0.050525252127924185","-69100.23809850124","-62363.04184656152","-20788.76952263092","-232157.63255974287","-5197.013930512288"
"797","7964000","-389636.1087889742","-5221.748118551008","-384414.36067042314","286.06467038630814","285.31859289078994","236.38303911034612","271.1836892492524","220.18124002553455","142.55224588758534","138.59812859743838","120.67891534551524","0.019136200191523536","0.003431457824824425","1.4208360682252432","0.5045572110526626","0.06358414518706444","0.1558200956445878","0.27603854811568546","10.282684260053685","0.08659493071803487","0.4081201121304942","0.058771807979409806","0.4465131491720617","2.8911083584854524","0.23735746979252992","0.2622798213275578","0.22893004951551507","0.27143265936439737","1.7440247640675153","0.13358226417804203","0.19938434690662082","0.09236638404895424","0.5746670048663839","9.600003151695663E-4","0.7344561369982088","8.248482279655243E-4","0.7346341488412675","0.0522443462743048","-69094.29041163245","-62225.10561807704","-20808.01452806971","-232286.95011264394","-5191.329062934434"
"798","7974000","-389614.2071440158","-5218.060492440596","-384396.1466515752","286.02985920835033","285.2282988800942","235.96242498361912","270.70115170736494","219.65229333407072","137.8667906617718","138.35151051923174","120.46418227167266","0.018771143559625315","0.011172665107608927","1.4538398319942285","0.4974000537469301","0.061561417224538215","0.16386274351450195","0.2771757855140301","10.282684260053685","0.0840702293898724","0.4081201121304942","0.06129650930757228","0.4465131491720617","3.1858265851819394","0.23735746979252992","0.26458026339732327","0.22662960744574961","0.27143265936439737","1.7440247640675153","0.13358226417804203","0.19938434690662082","0.09236638404895424","0.5746670048663839","9.605288450532886E-4","0.730545635713034","8.26835515675415E-4","0.7341468832027648","0.06346589144153533","-69081.7781358038","-62205.776201324785","-20852.862877938598","-232255.72943650803","-5188.898219607495"
"799","7984000","-389577.2018332797","-5217.094564992137","-384360.10726828757","288.30635264628376","286.02844381379134","236.62436539989216","271.4605439413584","220.2684792818755","138.25354546312286","138.73962509498017","120.80211790258691","0.01877165952838668","0.01994424523535565","1.4538398319942285","0.5124630519187053","0.06262685141542196","0.15748765053891764","0.26742244612695554","10.111141523625164","0.0840702293898724","0.4058828243314015","0.06129650930757228","0.4487504369711544","3.0121049918654292","0.23576929733128132","0.25974395388833765","0.23305408941598382","0.27143265936439737","1.7673440284562922","0.13358226417804203","0.19938434690662082","0.09236638404895424","0.5746670048663839","9.581722546405328E-4","0.7342335787033613","8.246613473471813E-4","0.7353931786432004","0.06628384870864153","-69113.66241703434","-62077.84635741648","-20826.006135524494","-232342.59235831228","-5189.203212298144"
"800","7994000","-389576.79836887424","-5217.651957752552","-384359.1464111217","289.75624226379887","286.1899471358956","237.0880949125251","270.5483500269945","220.3928518466615","138.33160905213967","138.81796314437685","120.87032770402614","0.018476802835631148","0.039604887691628565","1.4538398319942285","0.5182495437250841","0.059731338629606535","0.15794087989660843","0.2640782377487013","10.192293839075697","0.0840702293898724","0.4058828243314015","0.06129650930757228","0.4487504369711544","3.078146174108554","0.23576929733128132","0.25974395388833765","0.23305408941598382","0.27143265936439737","1.7662329521148146","0.13130450983127223","0.20148516912562103","0.09339216653142747","0.5738181545116803","9.621065276971532E-4","0.7316090211250043","8.299108668503694E-4","0.7332373886025518","0.06265283918197352","-69097.5667848677","-62179.17580353422","-20811.37004164465","-232271.03378107512","-5190.747264535171"
"801","8004000","-389585.59910369804","-5219.392133624224","-384366.2069700738","289.51037203100793","284.8839674944985","237.37433141747724","270.87498310471545","220.65893218128275","138.4986168317336","137.57578586530414","121.01625447511593","0.017652779816015447","0.003936410785035093","1.4071320575683337","0.5182495437250841","0.059731338629606535","0.15794087989660843","0.2640782377487013","10.192293839075697","0.08489087475589452","0.40610111162563445","0.06047586394155016","0.44853214967692145","2.929987823895492","0.23576929733128132","0.25974395388833765","0.23305408941598382","0.27143265936439737","1.7315771476445778","0.13151247501202848","0.20148516912562103","0.09531790304508787","0.5716844528172635","9.478432400825572E-4","0.7244260931619707","8.219487503868662E-4","0.7274130363218357","0.0694542959727504","-69051.7238906904","-62184.757911583234","-20837.882588125296","-232291.8425796749","-5194.113117795162"
"802","8014000","-389608.43216052616","-5214.3242878563","-384394.10787266993","297.31908693950703","284.94847273176555","237.42807922120193","270.9363163387635","220.58866176259912","138.52997656818505","137.60693664850717","121.04365574404915","0.018876933578892342","0.001922300898847579","1.4449173485761864","0.5080182561708263","0.05942600748641026","0.15955843254698382","0.27299730379578","9.832669647824613","0.08489087475589452","0.40610111162563445","0.06047586394155016","0.44853214967692145","3.0103885038555314","0.24119676629212214","0.2563538100378382","0.2310167643056424","0.27143265936439737","1.7598549685682916","0.13151247501202848","0.20185744295544641","0.09532452022127551","0.5713055618112506","9.52867092075316E-4","0.7302272524619697","8.264088111508676E-4","0.7403470454565462","0.06319327690626261","-69054.72688060798","-62187.72372762863","-20853.419048386873","-232298.23821604642","-5190.860890829125"
"803","8024000","-389661.6904697805","-5220.915386959054","-384440.7750828214","287.60770620155347","286.1940060774214","237.43252051130247","270.941384428366","220.5927880573617","138.5325678868511","137.92302242328296","121.04591996651077","0.01857756102541544","0.002643006431246204","1.4449173485761864","0.5044922640136809","0.06098463543469813","0.16152579675584144","0.27299730379578","9.832669647824613","0.08489087475589452","0.40610111162563445","0.06047586394155016","0.44853214967692145","3.0103885038555314","0.2435333843670692","0.27235836939899155","0.21383416113848924","0.27027408509545015","1.7397607045916175","0.1300533254412965","0.198806453864139","0.0957718996222875","0.575368321072278","9.451307605163796E-4","0.7212535879319231","8.24731579312024E-4","0.7314620723311738","0.07911143222582798","-69087.42384964485","-62204.666823787134","-20852.82166423803","-232295.86274515136","-5194.150567515385"
